Дата запуска;Заказ-Партия;Заказчик;Спецификация;Номенклатура;Дефицит;Остаток дефицита;Списание из Цент склада;Списание из ТН;Списание из Поступлений;ТН
2020-01-01;90254-1;0;0;Гайка М16-6h.5.Гл ГОСТ 5915-70;147.18640577;147.18640577;0.0;0.0;0.0;0.0
2020-01-01;90254-1;0;0;Шпилька по чертежу 16х1000.ст3.ГЦ Ст-2019-06;750.5;750.5;0.0;0.0;0.0;0.0
2020-01-23;0009-1;0;0;Гайка М24-6h.5.Гл ГОСТ 5915-70;0.25334706;0.0;0.25334706;0.0;0.0;0.0
2020-01-23;0008-1;0;0;Подшипник 80212 ГОСТ 7242-81;25.184;25.184;0.0;0.0;0.0;0.0
2020-02-05;0019-1;0;0;Заклепка 4х14 DIN 7337;1.734;1.734;0.0;0.0;0.0;0.0
2020-02-05;0019-1;0;0;Заклепочник для вытяжных заклепок диаметром 4 мм.;1.0;0.0;1.0;0.0;0.0;0.0
2020-02-12;02177-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Шайба 16 ГЦ ГОСТ 11371-78;35.18434604;0.0;35.18434604;0.0;0.0;0.0
2020-02-12;02177-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Шайба 20 ГЦ ГОСТ 11371-78;27.99176107;0.0;27.99176107;0.0;0.0;0.0
2020-02-12;02177-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Шайба 24 ГЦ ГОСТ 11371-78;110.2430484;0.0;110.2430484;0.0;0.0;0.0
2020-02-12;02177-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Шайба 36 ГЦ ГОСТ 11371-78;54.59320288;27.86420288;26.729;0.0;0.0;0.0
2020-02-12;02177-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М16-6gх55.8.8.ГЦ ГОСТ Р ИСО 4014-2013;187.45714286;0.0;187.45714286;0.0;0.0;0.0
2020-02-12;02177-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М20-6gх60.8.8.ГЦ ГОСТ Р ИСО 4014-2013;64.06591143;0.0;64.06591143;0.0;0.0;0.0
2020-02-12;02177-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Гайка М16-6h.8.ГЦ ГОСТ ISO 4032-2014;117.12049434;0.0;117.12049434;0.0;0.0;0.0
2020-02-12;02177-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Гайка М36-6h.8.ГЦ ГОСТ ISO 4032-2014;247.23583934;0.0;247.23583934;0.0;0.0;0.0
2020-02-12;02177-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М24-6gх75.8.8.ГЦ ГОСТ Р ИСО 4014-2013;110.682;0.0;110.682;0.0;0.0;0.0
2020-02-12;02177-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М24-6gх80.8.8.ГЦ ГОСТ Р ИСО 4014-2013;268.35015448;0.0;268.35015448;0.0;0.0;0.0
2020-02-12;02177-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М24-6gх85.8.8.ГЦ ГОСТ Р ИСО 4014-2013;93.39237899;0.0;93.39237899;0.0;0.0;0.0
2020-02-12;02177-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М20-6gх90.8.8.ГЦ ГОСТ Р ИСО 4014-2013;21.50360453;0.0;21.50360453;0.0;0.0;0.0
2020-02-12;02177-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М24-6gх100.8.8.ГЦ ГОСТ Р ИСО 4014-2013;210.53141092;0.0;210.53141092;0.0;0.0;0.0
2020-02-12;02177-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М36-6gх120.8.8.ГЦ ГОСТ Р ИСО 4014-2013;397.728;0.0;397.728;0.0;0.0;0.0
2020-02-12;02177-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Гайка М24-6h.8.ГЦ ГОСТ ISO 4032-2014;419.09783728;0.0;54.287;0.0;364.81083728000004;0.0
2020-02-12;02177-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М24-6gх70.8.8.ГЦ ГОСТ Р ИСО 4014-2013;27.17610711;0.0;27.17610711;0.0;0.0;0.0
2020-02-12;02177-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Гайка М20-6h.8.ГЦ ГОСТ ISO 4032-2014;116.54582904;0.0;116.54582904;0.0;0.0;0.0
2020-02-12;02177-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М20-6gх65.8.8.ГЦ ГОСТ Р ИСО 4014-2013;101.623069;0.0;101.623069;0.0;0.0;0.0
2020-02-17;02177-2;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М20-6gх65.8.8.ГЦ ГОСТ Р ИСО 4014-2013;101.623069;0.0;101.623069;0.0;0.0;0.0
2020-02-17;02177-2;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Гайка М20-6h.8.ГЦ ГОСТ ISO 4032-2014;116.54582904;0.0;116.54582904;0.0;0.0;0.0
2020-02-17;02177-2;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Гайка М24-6h.8.ГЦ ГОСТ ISO 4032-2014;419.09783728;0.0;0.0;0.0;419.09783728;0.0
2020-02-17;02177-2;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Шайба 20 ГЦ ГОСТ 11371-78;27.99176107;0.0;27.99176107;0.0;0.0;0.0
2020-02-17;02177-2;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Шайба 16 ГЦ ГОСТ 11371-78;35.18434604;0.0;35.18434604;0.0;0.0;0.0
2020-02-17;02177-2;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М36-6gх120.8.8.ГЦ ГОСТ Р ИСО 4014-2013;397.728;0.0;397.728;0.0;0.0;0.0
2020-02-17;02177-2;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М24-6gх100.8.8.ГЦ ГОСТ Р ИСО 4014-2013;210.53141092;0.0;210.53141092;0.0;0.0;0.0
2020-02-17;02177-2;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М20-6gх90.8.8.ГЦ ГОСТ Р ИСО 4014-2013;21.50360453;0.0;21.50360453;0.0;0.0;0.0
2020-02-17;02177-2;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М24-6gх85.8.8.ГЦ ГОСТ Р ИСО 4014-2013;93.39237899;0.0;93.39237899;0.0;0.0;0.0
2020-02-17;02177-2;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М24-6gх80.8.8.ГЦ ГОСТ Р ИСО 4014-2013;268.35015448;0.0;268.35015448;0.0;0.0;0.0
2020-02-17;02177-2;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М24-6gх75.8.8.ГЦ ГОСТ Р ИСО 4014-2013;110.682;0.0;110.682;0.0;0.0;0.0
2020-02-17;02177-2;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М24-6gх70.8.8.ГЦ ГОСТ Р ИСО 4014-2013;27.17610711;0.0;27.17610711;0.0;0.0;0.0
2020-02-17;02177-2;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Гайка М16-6h.8.ГЦ ГОСТ ISO 4032-2014;117.12049434;0.0;117.12049434;0.0;0.0;0.0
2020-02-17;02177-2;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М20-6gх60.8.8.ГЦ ГОСТ Р ИСО 4014-2013;64.06591143;0.0;64.06591143;0.0;0.0;0.0
2020-02-17;02177-2;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М16-6gх55.8.8.ГЦ ГОСТ Р ИСО 4014-2013;187.45714286;0.0;187.45714286;0.0;0.0;0.0
2020-02-17;02177-2;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Шайба 36 ГЦ ГОСТ 11371-78;54.59320288;54.59320288;0.0;0.0;0.0;0.0
2020-02-17;02177-2;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Шайба 24 ГЦ ГОСТ 11371-78;110.2430484;0.0;110.2430484;0.0;0.0;0.0
2020-02-17;02177-2;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Гайка М36-6h.8.ГЦ ГОСТ ISO 4032-2014;247.23583934;0.0;247.23583934;0.0;0.0;0.0
2020-02-18;922025-1;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №80 от 18.12.2019;Пробойник_СП-21;0.288;0.0;0.288;0.0;0.0;0.0
2020-02-18;922025-1;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №80 от 18.12.2019;Шайба 20 Гл ГОСТ 6402-70;0.0030463400000000085;0.0;0.0030463400000000085;0.0;0.0;0.0
2020-02-18;922025-1;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №80 от 18.12.2019;Шайба 20 Гл ГОСТ 11371-78;0.004091659999999997;0.0;0.004091659999999997;0.0;0.0;0.0
2020-02-18;922025-1;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №80 от 18.12.2019;Гайка М20-6h.8.Гл ГОСТ 5915-70;0.01708342000000007;0.0;0.01708342000000007;0.0;0.0;0.0
2020-02-18;922025-1;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №80 от 18.12.2019;Болт М20-6gх70.8.8.Гл ГОСТ 7798-70;0.05752214000000011;0.0;0.05752214000000011;0.0;0.0;0.0
2020-02-20;0027-1;0;0;Ящик силовой с автомат. выключат., УХЛ1;1.0;0.0;1.0;0.0;0.0;0.0
2020-02-20;0027-1;0;0;"Прожектор ""Факел Р-2х400Ж"" ЖКУ 26-2х400-005 U=220В,IР65,УХЛ1 в комп с 2 лампами ДНаТ-400,2мя ПРА";1.0;1.0;0.0;0.0;0.0;0.0
2020-02-20;0027-1;0;0;Коробка клеммная с наборными зажимами КЗНС-32, IP65, УХЛ1,5;1.0;1.0;0.0;0.0;0.0;0.0
2020-02-22;02177-3;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М36-6gх120.8.8.ГЦ ГОСТ Р ИСО 4014-2013;397.728;359.96;37.76800000000003;0.0;0.0;0.0
2020-02-22;02177-3;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Гайка М36-6h.8.ГЦ ГОСТ ISO 4032-2014;247.23583934;0.0;40.54932131999996;0.0;206.68651802000005;0.0
2020-02-22;02177-3;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М24-6gх100.8.8.ГЦ ГОСТ Р ИСО 4014-2013;210.53141092;0.0;210.53141092;0.0;0.0;0.0
2020-02-22;02177-3;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Гайка М20-6h.8.ГЦ ГОСТ ISO 4032-2014;116.54582904;0.0;116.54582904;0.0;0.0;0.0
2020-02-22;02177-3;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Гайка М24-6h.8.ГЦ ГОСТ ISO 4032-2014;419.09783728;203.00651184000003;0.0;0.0;216.09132544;0.0
2020-02-22;02177-3;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Шайба 16 ГЦ ГОСТ 11371-78;35.18434604;0.0;35.18434604;0.0;0.0;0.0
2020-02-22;02177-3;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Шайба 20 ГЦ ГОСТ 11371-78;27.99176107;0.0;27.99176107;0.0;0.0;0.0
2020-02-22;02177-3;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Шайба 24 ГЦ ГОСТ 11371-78;110.2430484;0.0;110.2430484;0.0;0.0;0.0
2020-02-22;02177-3;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М20-6gх65.8.8.ГЦ ГОСТ Р ИСО 4014-2013;101.623069;0.0;101.623069;0.0;0.0;0.0
2020-02-22;02177-3;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М16-6gх55.8.8.ГЦ ГОСТ Р ИСО 4014-2013;187.45714286;0.0;187.45714286;0.0;0.0;0.0
2020-02-22;02177-3;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М20-6gх90.8.8.ГЦ ГОСТ Р ИСО 4014-2013;21.50360453;0.0;21.50360453;0.0;0.0;0.0
2020-02-22;02177-3;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Шайба 36 ГЦ ГОСТ 11371-78;54.59320288;54.59320288;0.0;0.0;0.0;0.0
2020-02-22;02177-3;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М24-6gх80.8.8.ГЦ ГОСТ Р ИСО 4014-2013;268.35015448;0.0;268.35015448;0.0;0.0;0.0
2020-02-22;02177-3;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М24-6gх85.8.8.ГЦ ГОСТ Р ИСО 4014-2013;93.39237899;0.0;93.39237899;0.0;0.0;0.0
2020-02-22;02177-3;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М24-6gх70.8.8.ГЦ ГОСТ Р ИСО 4014-2013;27.17610711;0.0;27.17610711;0.0;0.0;0.0
2020-02-22;02177-3;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Гайка М16-6h.8.ГЦ ГОСТ ISO 4032-2014;117.12049434;0.0;117.12049434;0.0;0.0;0.0
2020-02-22;02177-3;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М20-6gх60.8.8.ГЦ ГОСТ Р ИСО 4014-2013;64.06591143;0.0;64.06591143;0.0;0.0;0.0
2020-02-22;02177-3;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М24-6gх75.8.8.ГЦ ГОСТ Р ИСО 4014-2013;110.682;0.0;110.682;0.0;0.0;0.0
2020-02-24;02177-4;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Гайка М36-6h.8.ГЦ ГОСТ ISO 4032-2014;247.23583934;83.92235736000006;0.0;0.0;163.31348197999995;0.0
2020-02-24;02177-4;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М36-6gх120.8.8.ГЦ ГОСТ Р ИСО 4014-2013;397.728;397.728;0.0;0.0;0.0;0.0
2020-02-24;02177-4;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М24-6gх100.8.8.ГЦ ГОСТ Р ИСО 4014-2013;210.53141092;0.0;210.53141092;0.0;0.0;0.0
2020-02-24;02177-4;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Гайка М20-6h.8.ГЦ ГОСТ ISO 4032-2014;116.54582904;0.0;116.54582904;0.0;0.0;0.0
2020-02-24;02177-4;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М20-6gх65.8.8.ГЦ ГОСТ Р ИСО 4014-2013;101.623069;0.0;101.623069;0.0;0.0;0.0
2020-02-24;02177-4;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М24-6gх80.8.8.ГЦ ГОСТ Р ИСО 4014-2013;268.35015448;0.0;268.35015448;0.0;0.0;0.0
2020-02-24;02177-4;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М24-6gх75.8.8.ГЦ ГОСТ Р ИСО 4014-2013;110.682;0.0;110.682;0.0;0.0;0.0
2020-02-24;02177-4;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М24-6gх70.8.8.ГЦ ГОСТ Р ИСО 4014-2013;27.17610711;0.0;27.17610711;0.0;0.0;0.0
2020-02-24;02177-4;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Гайка М16-6h.8.ГЦ ГОСТ ISO 4032-2014;117.12049434;0.0;117.12049434;0.0;0.0;0.0
2020-02-24;02177-4;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М20-6gх60.8.8.ГЦ ГОСТ Р ИСО 4014-2013;64.06591143;0.0;64.06591143;0.0;0.0;0.0
2020-02-24;02177-4;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М16-6gх55.8.8.ГЦ ГОСТ Р ИСО 4014-2013;187.45714286;0.0;187.45714286;0.0;0.0;0.0
2020-02-24;02177-4;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Шайба 36 ГЦ ГОСТ 11371-78;54.59320288;54.59320288;0.0;0.0;0.0;0.0
2020-02-24;02177-4;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Шайба 24 ГЦ ГОСТ 11371-78;110.2430484;0.0;110.2430484;0.0;0.0;0.0
2020-02-24;02177-4;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Шайба 20 ГЦ ГОСТ 11371-78;27.99176107;0.0;27.99176107;0.0;0.0;0.0
2020-02-24;02177-4;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Шайба 16 ГЦ ГОСТ 11371-78;35.18434604;0.0;35.18434604;0.0;0.0;0.0
2020-02-24;02177-4;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Гайка М24-6h.8.ГЦ ГОСТ ISO 4032-2014;419.09783728;419.09783728;0.0;0.0;0.0;0.0
2020-02-24;02177-4;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М24-6gх85.8.8.ГЦ ГОСТ Р ИСО 4014-2013;93.39237899;0.0;93.39237899;0.0;0.0;0.0
2020-02-24;02177-4;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М20-6gх90.8.8.ГЦ ГОСТ Р ИСО 4014-2013;21.50360453;0.0;21.50360453;0.0;0.0;0.0
2020-02-27;02178-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Гайка М36-6h.8.ГЦ ГОСТ ISO 4032-2014;0.39832441000000074;0.39832441000000074;0.0;0.0;0.0;0.0
2020-02-27;02178-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М24-6gх100.8.8.ГЦ ГОСТ Р ИСО 4014-2013;0.3391894999999998;0.0;0.3391894999999998;0.0;0.0;0.0
2020-02-27;02178-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М24-6gх85.8.8.ГЦ ГОСТ Р ИСО 4014-2013;0.10029041999999988;0.0;0.10029041999999988;0.0;0.0;0.0
2020-02-27;0032-1;0;0;Болт М36-6gх150.8.8.бп ГОСТ Р ИСО 4014-2013;3.242;3.242;0.0;0.0;0.0;0.0
2020-02-27;0032-1;0;0;Болт М36-6gх160.8.8.бп ГОСТ Р ИСО 4014-2013;3.402;3.402;0.0;0.0;0.0;0.0
2020-02-27;02178-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М20-6gх90.8.8.ГЦ ГОСТ Р ИСО 4014-2013;0.034644700000000084;0.0;0.034644700000000084;0.0;0.0;0.0
2020-02-27;0032-1;0;0;Гайка М36-6h.8.бп ГОСТ ISO 4032-2014;3.43357364;3.43357364;0.0;0.0;0.0;0.0
2020-02-27;0032-1;0;0;Шайба 36 бп ГОСТ 11371-78;0.75798146;0.75798146;0.0;0.0;0.0;0.0
2020-02-27;02178-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М20-6gх70.8.8.ГЦ ГОСТ Р ИСО 4014-2013;0.34507312000000034;0.0;0.34507312000000034;0.0;0.0;0.0
2020-02-27;02178-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Гайка М16-6h.8.ГЦ ГОСТ ISO 4032-2014;0.18869413000000002;0.0;0.18869413000000002;0.0;0.0;0.0
2020-02-27;02178-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Болт М20-6gх65.8.8.ГЦ ГОСТ Р ИСО 4014-2013;0.3001544799999998;0.0;0.3001544799999998;0.0;0.0;0.0
2020-02-27;02178-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Гайка М20-6h.8.ГЦ ГОСТ ISO 4032-2014;0.5120844499999997;0.0;0.5120844499999997;0.0;0.0;0.0
2020-02-27;02178-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Гайка М24-6h.8.ГЦ ГОСТ ISO 4032-2014;0.26422554;0.26422554;0.0;0.0;0.0;0.0
2020-02-27;02178-1;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;Договор № 04/01-2020 от 31.01.2020 г., Спецификация №1 от 31.01.2020;Шайба 16 ГЦ ГОСТ 11371-78;0.05668589000000002;0.0;0.05668589000000002;0.0;0.0;0.0
