Дата потребности;Порядковый номер;Заказ-Партия;Номенклатура потребности;Потребность из файла;Потребность нач;Потребность кон;Списание потребности;Склад;Дата списания остат;Номенклатура Списания;Остатки нач;Остатки кон;Списание остатков;Дата учета
2019-12-08;631;921180-1;Гайка М30-6h.8.Гл ГОСТ ISO 4032-2014;69.7130587;79.9330587;69.7130587;10.22;Центральный склад;2020-04-10;Гайка М30-6h.8.Гл ГОСТ 5915-70;10.22;0.0;10.22;2019-12-08
2019-12-08;631;921180-1;Гайка М30-6h.8.Гл ГОСТ ISO 4032-2014;0.0;69.7130587;0.0;69.7130587;Центральный склад;2020-04-10;Гайка М30-6h.8.ТД1 ГОСТ 5915-70;71.017;1.303941299999991;69.7130587;2019-12-08
2019-12-08;619;921180-1;Шайба 20 Гл ГОСТ 11371-78;0.0;1.05561277;0.0;1.05561277;Центральный склад;2020-04-10;Шайба 20 Гл ГОСТ 11371-78;1280.093;1279.0373872300001;1.05561277;2019-12-08
2019-12-08;620;921180-1;Шайба 30 Гл ГОСТ 11371-78;0.0;17.66735324;0.0;17.66735324;Центральный склад;2020-04-10;Шайба 30 Гл ГОСТ 11371-78;30.9;13.232646759999998;17.66735324;2019-12-08
2019-12-08;621;921180-1;Шайба 6 Гл ГОСТ 11371-78;0.0;0.05149331;0.0;0.05149331;Центральный склад;2020-04-10;Шайба 6 Гл ГОСТ 11371-78;80.901;80.84950669;0.05149331;2019-12-08
2019-12-08;622;921180-1;Шайба 8 Гл ГОСТ 11371-78;0.0;0.09268795;0.0;0.09268795;Центральный склад;2020-04-10;Шайба 8 Гл ГОСТ 11371-78;100.697;100.60431205;0.09268795;2019-12-08
2019-12-08;623;921180-1;Болт М10-6gх40.8.8.Гл ГОСТ Р ИСО 4014-2013;0.0;1.57653061;0.0;1.57653061;Центральный склад;2020-04-10;Болт М10-6gх40.8.8.Гл ГОСТ 7798-70;14.928;13.35146939;1.57653061;2019-12-08
2019-12-08;624;921180-1;Болт М20-6gх65.8.8.Гл ГОСТ Р ИСО 4014-2013;0.0;4.70648816;0.0;4.70648816;Центральный склад;2020-04-10;Болт М20-6gх65.8.8.Гл ГОСТ 7798-70;2140.945;2136.2385118400002;4.70648816;2019-12-08
2019-12-08;625;921180-1;Болт М30-6gх130.8.8.Гл ГОСТ Р ИСО 4014-2013;0.0;159.04222451;0.0;159.04222451;Центральный склад;2020-04-10;Болт М30-6gх130.8.8.Гл ГОСТ 7798-70;169.0;9.957775489999989;159.04222451;2019-12-08
2019-12-08;626;921180-1;Болт М6-6gх20.8.8.Гл ГОСТ Р ИСО 4014-2013;0.0;0.34183673;0.0;0.34183673;Центральный склад;2020-04-10;Болт М6-6gх20.8.8.Гл ГОСТ 7798-70;9.521;9.17916327;0.34183673;2019-12-08
