Дата потребности;Порядковый номер;Заказ-Партия;Номенклатура потребности;Потребность из файла;Потребность нач;Потребность кон;Списание потребности;Склад;Дата списания остат;Номенклатура Списания;Остатки нач;Остатки кон;Списание остатков;Дата учета
2019-12-18;2563;92943-5;Шайба 14 Гл ГОСТ 11371-78;0.0;51.65190525;0.0;51.65190525;Центральный склад;2020-05-12;Шайба 14 Гл ГОСТ 11371-78;583.511;531.8590947499999;51.65190525;2019-12-18
2019-12-20;2500;92942-2;Гайка М14-6h.8.Гл ГОСТ 5915-70;0.0;8.76622039;0.0;8.76622039;Центральный склад;2020-05-12;Гайка М14-6h.8.Гл ГОСТ 5915-70;761.5560309;752.78981051;8.76622039;2019-12-20
2019-12-20;2499;92942-2;Болт М30-6gх90.8.8.Гл ГОСТ 7798-70;112.80500823999999;128.55200824;112.80500823999999;15.747;Центральный склад;2020-05-12;Болт М30-6gх90.8.8.Гл ГОСТ 7798-70;15.747;0.0;15.747;2019-12-20
2019-12-20;2499;92942-2;Болт М30-6gх90.8.8.Гл ГОСТ 7798-70;68.48900823999999;112.80500823999999;68.48900823999999;44.316;Центральный склад;2020-05-12;Болт М30-6gх90.8.8.ТД1 ГОСТ 7798-70;44.316;0.0;44.316;2019-12-20
2019-12-20;2499;92942-2;Болт М30-6gх90.8.8.Гл ГОСТ 7798-70;0.0;68.48900823999999;0.0;68.48900823999999;Центральный склад;2020-05-12;Болт М30-6gх90.8.8.ГЦ ГОСТ 7798-70;1159.679;1091.18999176;68.48900823999999;2019-12-20
2019-12-20;2498;92942-2;Болт М27-6gх80.8.8.Гл ГОСТ 7798-70;539.59678682;579.71678682;539.59678682;40.12;Центральный склад;2020-05-12;Болт М27-6gх80.8.8.ТД1 ГОСТ 7798-70;40.12;0.0;40.12;2019-12-20
2019-12-20;2498;92942-2;Болт М27-6gх80.8.8.Гл ГОСТ 7798-70;0.0;539.59678682;0.0;539.59678682;Центральный склад;2020-05-12;Болт М27-6gх80.8.8.ГЦ ГОСТ 7798-70;2271.507;1731.91021318;539.59678682;2019-12-20
2019-12-20;2497;92942-2;Болт М20-6gх80.8.8.Гл ГОСТ 7798-70;6.26160659;7.64160659;6.26160659;1.38;Центральный склад;2020-05-12;Болт М20-6gх80.8.8.Гл ГОСТ 7798-70;1.38;0.0;1.38;2019-12-20
2019-12-20;2497;92942-2;Болт М20-6gх80.8.8.Гл ГОСТ 7798-70;0.0;6.26160659;0.0;6.26160659;Центральный склад;2020-05-12;Болт М20-6gх80.8.8.ТД1 ГОСТ 7798-70;345.02;338.75839341;6.26160659;2019-12-20
2019-12-20;2496;92942-2;Болт М20-6gх70.8.8.Гл ГОСТ 7798-70;48.602860969999995;104.11328527;48.602860969999995;55.51042430000001;Центральный склад;2020-05-12;Болт М20-6gх70.8.8.ТД1 ГОСТ 7798-70;55.51042430000001;0.0;55.51042430000001;2019-12-20
2019-12-20;2496;92942-2;Болт М20-6gх70.8.8.Гл ГОСТ 7798-70;0.0;48.602860969999995;0.0;48.602860969999995;Центральный склад;2020-05-12;Болт М20-6gх70.8.8.ГЦ ГОСТ 7798-70;1704.145;1655.54213903;48.602860969999995;2019-12-20
2019-12-20;2495;92942-2;Болт М20-6gх65.8.8.Гл ГОСТ 7798-70;0.0;444.5684861;0.0;444.5684861;Центральный склад;2020-05-12;Болт М20-6gх65.8.8.Гл ГОСТ 7798-70;1358.41446035;913.8459742499999;444.5684861;2019-12-20
2019-12-20;2494;92942-2;Болт М20-6gх60.8.8.Гл ГОСТ 7798-70;0.0;154.15859938;0.0;154.15859938;Центральный склад;2020-05-12;Болт М20-6gх60.8.8.Гл ГОСТ 7798-70;1729.12679712;1574.96819774;154.15859938;2019-12-20
2019-12-20;2492;92942-2;Болт М16-6gх55.8.8.Гл ГОСТ 7798-70;0.0;137.12142857;0.0;137.12142857;Центральный склад;2020-05-12;Болт М16-6gх55.8.8.Гл ГОСТ 7798-70;461.46063265;324.33920407999994;137.12142857;2019-12-20
2019-12-20;2491;92942-2;Болт М16-6gх50.8.8.Гл ГОСТ 7798-70;0.0;63.29285714;0.0;63.29285714;Центральный склад;2020-05-12;Болт М16-6gх50.8.8.Гл ГОСТ 7798-70;3527.91012245;3464.61726531;63.29285714;2019-12-20
2019-12-20;2490;92942-2;Болт М14-6gх50.8.8.Гл ГОСТ 7798-70;0.0;19.05;0.0;19.05;Центральный склад;2020-05-12;Болт М14-6gх50.8.8.Гл ГОСТ 7798-70;743.34710204;724.29710204;19.05;2019-12-20
2019-12-20;2489;92942-2;Болт М14-6gх45.8.8.Гл ГОСТ 7798-70;0.0;8.83571429;0.0;8.83571429;Центральный склад;2020-05-12;Болт М14-6gх45.8.8.ГЦ ГОСТ 7798-70;474.70257143000003;465.86685714000004;8.83571429;2019-12-20
2019-12-20;2501;92942-2;Гайка М16-6h.8.Гл ГОСТ 5915-70;0.0;72.66014418;0.0;72.66014418;Центральный склад;2020-05-12;Гайка М16-6h.8.Гл ГОСТ 5915-70;2590.1257167900003;2517.4655726100004;72.66014418;2019-12-20
2019-12-20;2502;92942-2;Гайка М20-6h.8.Гл ГОСТ 5915-70;0.0;404.28424305;0.0;404.28424305;Центральный склад;2020-05-12;Гайка М20-6h.8.Гл ГОСТ 5915-70;1903.06815963;1498.78391658;404.28424305;2019-12-20
2019-12-20;2503;92942-2;Гайка М27-6h.8.Гл ГОСТ 5915-70;414.39196704;444.79196704;414.39196704;30.4;Центральный склад;2020-05-12;Гайка М27-6h.8.Гл ГОСТ 5915-70;30.4;0.0;30.4;2019-12-20
2019-12-20;2503;92942-2;Гайка М27-6h.8.Гл ГОСТ 5915-70;0.0;414.39196704;0.0;414.39196704;Центральный склад;2020-05-12;Гайка М27-6h.8.ТД1 ГОСТ 5915-70;875.844;461.45203296000005;414.39196704;2019-12-20
2019-12-20;2504;92942-2;Гайка М30-6h.8.Гл ГОСТ 5915-70;0.0;167.85581874;0.0;167.85581874;Центральный склад;2020-05-12;Гайка М30-6h.8.Гл ГОСТ 5915-70;827.63;659.77418126;167.85581874;2019-12-20
2019-12-20;2519;92942-2;Болт М27-6gх75.8.8.Гл ГОСТ 7798-70;0.0;155.50669413;0.0;155.50669413;Центральный склад;2020-05-12;Болт М27-6gх75.8.8.ГЦ ГОСТ 7798-70;594.56;439.0533058699999;155.50669413;2019-12-20
2019-12-20;2518;92942-2;Болт М27-6gх95.8.8.Гл ГОСТ 7798-70;328.35926365;417.66426365;328.35926365;89.305;Центральный склад;2020-05-12;Болт М27-6gх95.8.8.Гл ГОСТ 7798-70;89.305;0.0;89.305;2019-12-20
2019-12-20;2518;92942-2;Болт М27-6gх95.8.8.Гл ГОСТ 7798-70;319.45526365;328.35926365;319.45526365;8.904;Центральный склад;2020-05-12;Болт М27-6gх95.8.8.ТД1 ГОСТ 7798-70;8.904;0.0;8.904;2019-12-20
2019-12-20;2518;92942-2;Болт М27-6gх95.8.8.Гл ГОСТ 7798-70;0.0;319.45526365;0.0;319.45526365;Центральный склад;2020-05-12;Болт М27-6gх95.8.8.ГЦ ГОСТ 7798-70;1728.465;1409.00973635;319.45526365;2019-12-20
2019-12-20;2517;92942-2;Болт М27-6gх85.8.8.Гл ГОСТ 7798-70;252.11299588000003;257.72399588;252.11299588000003;5.611;Центральный склад;2020-05-12;Болт М27-6gх85.8.8.Гл ГОСТ 7798-70;5.611;0.0;5.611;2019-12-20
2019-12-20;2517;92942-2;Болт М27-6gх85.8.8.Гл ГОСТ 7798-70;131.53299588000004;252.11299588000003;131.53299588000004;120.58;Центральный склад;2020-05-12;Болт М27-6gх85.8.8.ТД1 ГОСТ 7798-70;120.58;0.0;120.58;2019-12-20
2019-12-20;2517;92942-2;Болт М27-6gх85.8.8.Гл ГОСТ 7798-70;0.0;131.53299588000004;0.0;131.53299588000004;Центральный склад;2020-05-12;Болт М27-6gх85.8.8.ГЦ ГОСТ 7798-70;3056.59;2925.05700412;131.53299588000004;2019-12-20
2019-12-20;2516;92942-2;Болт М30-6gх95.8.8.Гл ГОСТ 7798-70;0.0;400.08856849;0.0;400.08856849;Центральный склад;2020-05-12;Болт М30-6gх95.8.8.ГЦ ГОСТ 7798-70;1607.958;1207.8694315100001;400.08856849;2019-12-20
2019-12-20;2515;92942-2;Болт М16-6gх60.8.8.Гл ГОСТ 7798-70;0.0;29.57857143;0.0;29.57857143;Центральный склад;2020-05-12;Болт М16-6gх60.8.8.Гл ГОСТ 7798-70;74.694;45.115428570000006;29.57857143;2019-12-20
2019-12-20;2514;92942-2;Шайба 30 Гл ГОСТ 6402-70;0.0;27.02677652;0.0;27.02677652;Центральный склад;2020-05-12;Шайба 30 Гл ГОСТ 6402-70;81.155;54.12822348;27.02677652;2019-12-20
2019-12-20;2513;92942-2;Шайба 30 Гл ГОСТ 11371-78;0.0;37.10504634;0.0;37.10504634;Центральный склад;2020-05-12;Шайба 30 ТД1 ГОСТ 11371-78;885.208;848.1029536599999;37.10504634;2019-12-20
2019-12-20;2511;92942-2;Шайба 27 Гл ГОСТ 11371-78;0.0;107.34294542;0.0;107.34294542;Центральный склад;2020-05-12;Шайба 27 Гл ГОСТ 11371-78;352.535;245.19205458000002;107.34294542;2019-12-20
2019-12-20;2510;92942-2;Шайба 20 Гл ГОСТ 6402-70;0.0;55.71163749;0.0;55.71163749;Центральный склад;2020-05-12;Шайба 20 ТД1 ГОСТ 6402-70;630.80478682;575.09314933;55.71163749;2019-12-20
2019-12-20;2509;92942-2;Шайба 20 Гл ГОСТ 11371-78;0.0;53.56333677;0.0;53.56333677;Центральный склад;2020-05-12;Шайба 20 Гл ГОСТ 11371-78;879.71160144;826.14826467;53.56333677;2019-12-20
2019-12-20;2508;92942-2;Шайба 16 Гл ГОСТ 6402-70;0.0;11.74356334;0.0;11.74356334;Центральный склад;2020-05-12;Шайба 16 Гл ГОСТ 6402-70;874.4736828;862.73011946;11.74356334;2019-12-20
2019-12-20;2507;92942-2;Шайба 16 Гл ГОСТ 11371-78;0.0;21.82904222;0.0;21.82904222;Центральный склад;2020-05-12;Шайба 16 ТД1 ГОСТ 11371-78;193.81295366;171.98391144;21.82904222;2019-12-20
2019-12-20;2506;92942-2;Шайба 14 Гл ГОСТ 6402-70;0.0;1.54994851;0.0;1.54994851;Центральный склад;2020-05-12;Шайба 14 Гл ГОСТ 6402-70;108.31837487;106.76842636;1.54994851;2019-12-20
2019-12-20;2505;92942-2;Шайба 14 Гл ГОСТ 11371-78;0.0;2.97734295;0.0;2.97734295;Центральный склад;2020-05-12;Шайба 14 Гл ГОСТ 11371-78;531.8590947499999;528.8817518;2.97734295;2019-12-20
2019-12-20;2512;92942-2;Шайба 27 Гл ГОСТ 6402-70;1.041020599999996;76.3800206;1.041020599999996;75.339;Центральный склад;2020-05-12;Шайба 27 Гл ГОСТ 6402-70;75.339;0.0;75.339;2019-12-20
2019-12-20;2512;92942-2;Шайба 27 Гл ГОСТ 6402-70;0.0;1.041020599999996;0.0;1.041020599999996;Центральный склад;2020-05-12;Шайба 27 ТД1 ГОСТ 6402-70;10.695;9.653979400000004;1.041020599999996;2019-12-20
2019-12-25;2530;92942-3;Болт М30-6gх90.8.8.Гл ГОСТ 7798-70;0.0;128.55200824;0.0;128.55200824;Центральный склад;2020-05-12;Болт М30-6gх90.8.8.ГЦ ГОСТ 7798-70;1091.18999176;962.6379835200001;128.55200824;2019-12-25
2019-12-25;2521;92942-3;Болт М14-6gх50.8.8.Гл ГОСТ 7798-70;0.0;19.05;0.0;19.05;Центральный склад;2020-05-12;Болт М14-6gх50.8.8.Гл ГОСТ 7798-70;724.29710204;705.2471020400001;19.05;2019-12-25
2019-12-25;2522;92942-3;Болт М16-6gх50.8.8.Гл ГОСТ 7798-70;0.0;63.29285714;0.0;63.29285714;Центральный склад;2020-05-12;Болт М16-6gх50.8.8.Гл ГОСТ 7798-70;3464.61726531;3401.3244081700004;63.29285714;2019-12-25
2019-12-25;2525;92942-3;Болт М20-6gх60.8.8.Гл ГОСТ 7798-70;0.0;154.15859938;0.0;154.15859938;Центральный склад;2020-05-12;Болт М20-6gх60.8.8.Гл ГОСТ 7798-70;1574.96819774;1420.80959836;154.15859938;2019-12-25
2019-12-25;2526;92942-3;Болт М20-6gх65.8.8.Гл ГОСТ 7798-70;0.0;444.5684861;0.0;444.5684861;Центральный склад;2020-05-12;Болт М20-6gх65.8.8.Гл ГОСТ 7798-70;913.8459742499999;469.27748814999995;444.5684861;2019-12-25
2019-12-25;2527;92942-3;Болт М20-6gх70.8.8.Гл ГОСТ 7798-70;0.0;104.11328527;0.0;104.11328527;Центральный склад;2020-05-12;Болт М20-6gх70.8.8.ГЦ ГОСТ 7798-70;1655.54213903;1551.42885376;104.11328527;2019-12-25
2019-12-25;2528;92942-3;Болт М20-6gх80.8.8.Гл ГОСТ 7798-70;0.0;7.64160659;0.0;7.64160659;Центральный склад;2020-05-12;Болт М20-6gх80.8.8.ТД1 ГОСТ 7798-70;338.75839341;331.11678682;7.64160659;2019-12-25
2019-12-25;2529;92942-3;Болт М27-6gх80.8.8.Гл ГОСТ 7798-70;0.0;579.71678682;0.0;579.71678682;Центральный склад;2020-05-12;Болт М27-6gх80.8.8.ГЦ ГОСТ 7798-70;1731.91021318;1152.19342636;579.71678682;2019-12-25
2019-12-25;2520;92942-3;Болт М14-6gх45.8.8.Гл ГОСТ 7798-70;0.0;8.83571429;0.0;8.83571429;Центральный склад;2020-05-12;Болт М14-6gх45.8.8.ГЦ ГОСТ 7798-70;465.86685714000004;457.03114285000004;8.83571429;2019-12-25
2019-12-25;2523;92942-3;Болт М16-6gх55.8.8.Гл ГОСТ 7798-70;0.0;137.12142857;0.0;137.12142857;Центральный склад;2020-05-12;Болт М16-6gх55.8.8.Гл ГОСТ 7798-70;324.33920407999994;187.21777550999994;137.12142857;2019-12-25
2019-12-25;2544;92942-3;Шайба 30 Гл ГОСТ 11371-78;0.0;37.10504634;0.0;37.10504634;Центральный склад;2020-05-12;Шайба 30 ТД1 ГОСТ 11371-78;848.1029536599999;810.99790732;37.10504634;2019-12-25
2019-12-25;2534;92942-3;Гайка М27-6h.8.Гл ГОСТ 5915-70;0.0;444.79196704;0.0;444.79196704;Центральный склад;2020-05-12;Гайка М27-6h.8.ТД1 ГОСТ 5915-70;461.45203296000005;16.66006592000008;444.79196704;2019-12-25
2019-12-25;2532;92942-3;Гайка М16-6h.8.Гл ГОСТ 5915-70;0.0;72.66014418;0.0;72.66014418;Центральный склад;2020-05-12;Гайка М16-6h.8.Гл ГОСТ 5915-70;2517.4655726100004;2444.8054284300006;72.66014418;2019-12-25
2019-12-25;2533;92942-3;Гайка М20-6h.8.Гл ГОСТ 5915-70;0.0;404.28424305;0.0;404.28424305;Центральный склад;2020-05-12;Гайка М20-6h.8.Гл ГОСТ 5915-70;1498.78391658;1094.49967353;404.28424305;2019-12-25
2019-12-25;2531;92942-3;Гайка М14-6h.8.Гл ГОСТ 5915-70;0.0;8.76622039;0.0;8.76622039;Центральный склад;2020-05-12;Гайка М14-6h.8.Гл ГОСТ 5915-70;752.78981051;744.0235901200001;8.76622039;2019-12-25
2019-12-25;2535;92942-3;Гайка М30-6h.8.Гл ГОСТ 5915-70;0.0;167.85581874;0.0;167.85581874;Центральный склад;2020-05-12;Гайка М30-6h.8.Гл ГОСТ 5915-70;659.77418126;491.91836251999996;167.85581874;2019-12-25
2019-12-25;2536;92942-3;Шайба 14 Гл ГОСТ 11371-78;0.0;2.97734295;0.0;2.97734295;Центральный склад;2020-05-12;Шайба 14 Гл ГОСТ 11371-78;528.8817518;525.90440885;2.97734295;2019-12-25
2019-12-25;2537;92942-3;Шайба 14 Гл ГОСТ 6402-70;0.0;1.54994851;0.0;1.54994851;Центральный склад;2020-05-12;Шайба 14 Гл ГОСТ 6402-70;106.76842636;105.21847785000001;1.54994851;2019-12-25
2019-12-25;2538;92942-3;Шайба 16 Гл ГОСТ 11371-78;0.0;21.82904222;0.0;21.82904222;Центральный склад;2020-05-12;Шайба 16 ТД1 ГОСТ 11371-78;171.98391144;150.15486922000002;21.82904222;2019-12-25
2019-12-25;2540;92942-3;Шайба 20 Гл ГОСТ 11371-78;0.0;53.56333677;0.0;53.56333677;Центральный склад;2020-05-12;Шайба 20 Гл ГОСТ 11371-78;826.14826467;772.5849279;53.56333677;2019-12-25
2019-12-25;2541;92942-3;Шайба 20 Гл ГОСТ 6402-70;0.0;55.71163749;0.0;55.71163749;Центральный склад;2020-05-12;Шайба 20 ТД1 ГОСТ 6402-70;575.09314933;519.3815118399999;55.71163749;2019-12-25
2019-12-25;2539;92942-3;Шайба 16 Гл ГОСТ 6402-70;0.0;11.74356334;0.0;11.74356334;Центральный склад;2020-05-12;Шайба 16 Гл ГОСТ 6402-70;862.73011946;850.9865561199999;11.74356334;2019-12-25
2019-12-25;2543;92942-3;Шайба 27 Гл ГОСТ 6402-70;66.7260412;76.3800206;66.7260412;9.653979400000004;Центральный склад;2020-05-12;Шайба 27 ТД1 ГОСТ 6402-70;9.653979400000004;0.0;9.653979400000004;2019-12-25
2019-12-25;2543;92942-3;Шайба 27 Гл ГОСТ 6402-70;0.0;66.7260412;0.0;66.7260412;Центральный склад;2020-05-12;Шайба 27 ГЦ ГОСТ 6402-70;991.83;925.1039588000001;66.7260412;2019-12-25
2019-12-25;2545;92942-3;Шайба 30 Гл ГОСТ 6402-70;0.0;27.02677652;0.0;27.02677652;Центральный склад;2020-05-12;Шайба 30 Гл ГОСТ 6402-70;54.12822348;27.101446960000004;27.02677652;2019-12-25
2019-12-25;2546;92942-3;Болт М16-6gх60.8.8.Гл ГОСТ 7798-70;0.0;29.57857143;0.0;29.57857143;Центральный склад;2020-05-12;Болт М16-6gх60.8.8.Гл ГОСТ 7798-70;45.115428570000006;15.536857140000006;29.57857143;2019-12-25
2019-12-25;2547;92942-3;Болт М30-6gх95.8.8.Гл ГОСТ 7798-70;0.0;400.08856849;0.0;400.08856849;Центральный склад;2020-05-12;Болт М30-6gх95.8.8.ГЦ ГОСТ 7798-70;1207.8694315100001;807.7808630200002;400.08856849;2019-12-25
2019-12-25;2548;92942-3;Болт М27-6gх85.8.8.Гл ГОСТ 7798-70;0.0;257.72399588;0.0;257.72399588;Центральный склад;2020-05-12;Болт М27-6gх85.8.8.ГЦ ГОСТ 7798-70;2925.05700412;2667.33300824;257.72399588;2019-12-25
2019-12-25;2549;92942-3;Болт М27-6gх95.8.8.Гл ГОСТ 7798-70;0.0;417.66426365;0.0;417.66426365;Центральный склад;2020-05-12;Болт М27-6gх95.8.8.ГЦ ГОСТ 7798-70;1409.00973635;991.3454726999998;417.66426365;2019-12-25
2019-12-25;2550;92942-3;Болт М27-6gх75.8.8.Гл ГОСТ 7798-70;0.0;155.50669413;0.0;155.50669413;Центральный склад;2020-05-12;Болт М27-6gх75.8.8.ГЦ ГОСТ 7798-70;439.0533058699999;283.5466117399999;155.50669413;2019-12-25
2019-12-25;2542;92942-3;Шайба 27 Гл ГОСТ 11371-78;0.0;107.34294542;0.0;107.34294542;Центральный склад;2020-05-12;Шайба 27 Гл ГОСТ 11371-78;245.19205458000002;137.84910916;107.34294542;2019-12-25
2020-02-12;5168;02177-1;Болт М16-6gх55.8.8.ГЦ ГОСТ Р ИСО 4014-2013;0.0;187.45714286;0.0;187.45714286;Центральный склад;2020-05-12;Болт М16-6gх55.8.8.ГЦ ГОСТ Р ИСО 4014-2013;1000.0;812.54285714;187.45714286;2020-02-12
2020-02-12;5178;02177-1;Гайка М36-6h.8.ГЦ ГОСТ ISO 4032-2014;0.0;247.23583934;0.0;247.23583934;Центральный склад;2020-05-12;Гайка М36-6h.8.ГЦ ГОСТ 5915-70;848.441;601.20516066;247.23583934;2020-02-12
2020-02-12;5177;02177-1;Болт М36-6gх120.8.8.ГЦ ГОСТ Р ИСО 4014-2013;0.0;397.728;0.0;397.728;Центральный склад;2020-05-12;Болт М36-6gх120.8.8.ГЦ ГОСТ 7798-70;1076.28;678.5519999999999;397.728;2020-02-12
2020-02-12;5164;02177-1;Шайба 16 ГЦ ГОСТ 11371-78;0.0;35.18434604;0.0;35.18434604;Центральный склад;2020-05-12;Шайба 16 ГЦ ГОСТ 11371-78;1773.209;1738.02465396;35.18434604;2020-02-12
2020-02-12;5176;02177-1;Болт М24-6gх100.8.8.ГЦ ГОСТ Р ИСО 4014-2013;0.0;210.53141092;0.0;210.53141092;Центральный склад;2020-05-12;Болт М24-6gх100.8.8.ГЦ ГОСТ 7798-70;1230.12;1019.5885890799999;210.53141092;2020-02-12
2020-02-12;5175;02177-1;Болт М20-6gх90.8.8.ГЦ ГОСТ Р ИСО 4014-2013;0.0;21.50360453;0.0;21.50360453;Центральный склад;2020-05-12;Болт М20-6gх90.8.8.ГЦ ГОСТ 7798-70;206.437;184.93339547000002;21.50360453;2020-02-12
2020-02-12;5174;02177-1;Болт М24-6gх85.8.8.ГЦ ГОСТ Р ИСО 4014-2013;0.0;93.39237899;0.0;93.39237899;Центральный склад;2020-05-12;Болт М24-6gх85.8.8.ГЦ ГОСТ Р ИСО 4014-2013;700.0;606.60762101;93.39237899;2020-02-12
2020-02-12;5173;02177-1;Болт М24-6gх80.8.8.ГЦ ГОСТ Р ИСО 4014-2013;0.0;268.35015448;0.0;268.35015448;Центральный склад;2020-05-12;Болт М24-6gх80.8.8.ГЦ ГОСТ Р ИСО 4014-2013;1421.729;1153.3788455200001;268.35015448;2020-02-12
2020-02-12;5172;02177-1;Болт М24-6gх75.8.8.ГЦ ГОСТ Р ИСО 4014-2013;0.0;110.682;0.0;110.682;Центральный склад;2020-05-12;Болт М24-6gх75.8.8.ГЦ ГОСТ 7798-70;4559.06;4448.378000000001;110.682;2020-02-12
2020-02-12;5171;02177-1;Болт М24-6gх70.8.8.ГЦ ГОСТ Р ИСО 4014-2013;0.0;27.17610711;0.0;27.17610711;Центральный склад;2020-05-12;Болт М24-6gх70.8.8.ГЦ ГОСТ 7798-70;4403.53;4376.35389289;27.17610711;2020-02-12
