Дата потребности;Порядковый номер;Заказ-Партия;Номенклатура потребности;Потребность из файла;Потребность нач;Потребность кон;Списание потребности;Склад;Дата списания остат;Номенклатура Списания;Остатки нач;Остатки кон;Списание остатков;Дата учета
2019-12-08;631;921180-1;Гайка М30-6h.8.Гл ГОСТ ISO 4032-2014;0.0;79.9330587;0.0;79.9330587;Центральный склад;2020-04-17;Гайка М30-6h.8.Гл ГОСТ 5915-70;926.264;846.3309413;79.9330587;2019-12-08
2019-12-08;629;921180-1;Гайка М10-6h.8.Гл ГОСТ ISO 4032-2014;0.0;0.94747683;0.0;0.94747683;Центральный склад;2020-04-17;Гайка М10-6h.8.Гл ГОСТ 5915-70;65.68;64.73252317000001;0.94747683;2019-12-08
2019-12-08;628;921180-1;Болт М8-6gх65.8.8.Гл ГОСТ Р ИСО 4014-2013;0.0;0.63265306;0.0;0.63265306;Центральный склад;2020-04-17;Болт М8-6gх65.8.8.Гл ГОСТ 7798-70;6.218;5.58534694;0.63265306;2019-12-08
2019-12-08;627;921180-1;Болт М8-6gх30.8.8.Гл ГОСТ Р ИСО 4014-2013;0.0;0.5255102;0.0;0.5255102;Центральный склад;2020-04-17;Болт М8-6gх30.8.8.Гл ГОСТ 7798-70;126.787;126.2614898;0.5255102;2019-12-08
2019-12-08;626;921180-1;Болт М6-6gх20.8.8.Гл ГОСТ Р ИСО 4014-2013;0.0;0.34183673;0.0;0.34183673;Центральный склад;2020-04-17;Болт М6-6gх20.8.8.Гл ГОСТ 7798-70;7.929;7.5871632700000005;0.34183673;2019-12-08
2019-12-08;625;921180-1;Болт М30-6gх130.8.8.Гл ГОСТ Р ИСО 4014-2013;0.0;159.04222451;0.0;159.04222451;Центральный склад;2020-04-17;Болт М30-6gх130.8.8.Гл ГОСТ 7798-70;169.0;9.957775489999989;159.04222451;2019-12-08
2019-12-08;624;921180-1;Болт М20-6gх65.8.8.Гл ГОСТ Р ИСО 4014-2013;0.0;4.70648816;0.0;4.70648816;Центральный склад;2020-04-17;Болт М20-6gх65.8.8.Гл ГОСТ 7798-70;2215.524;2210.81751184;4.70648816;2019-12-08
2019-12-08;623;921180-1;Болт М10-6gх40.8.8.Гл ГОСТ Р ИСО 4014-2013;0.0;1.57653061;0.0;1.57653061;Центральный склад;2020-04-17;Болт М10-6gх40.8.8.Гл ГОСТ 7798-70;14.928;13.35146939;1.57653061;2019-12-08
2019-12-08;622;921180-1;Шайба 8 Гл ГОСТ 11371-78;0.0;0.09268795;0.0;0.09268795;Центральный склад;2020-04-17;Шайба 8 Гл ГОСТ 11371-78;100.591;100.49831205;0.09268795;2019-12-08
2019-12-08;621;921180-1;Шайба 6 Гл ГОСТ 11371-78;0.0;0.05149331;0.0;0.05149331;Центральный склад;2020-04-17;Шайба 6 Гл ГОСТ 11371-78;80.661;80.60950669;0.05149331;2019-12-08
2019-12-08;620;921180-1;Шайба 30 Гл ГОСТ 11371-78;8.03035324;17.66735324;8.03035324;9.637;Центральный склад;2020-04-17;Шайба 30 Гл ГОСТ 11371-78;9.637;0.0;9.637;2019-12-08
2019-12-08;620;921180-1;Шайба 30 Гл ГОСТ 11371-78;0.0;8.03035324;0.0;8.03035324;Центральный склад;2020-04-17;Шайба 30 ТД1 ГОСТ 11371-78;914.38;906.34964676;8.03035324;2019-12-08
2019-12-08;619;921180-1;Шайба 20 Гл ГОСТ 11371-78;0.0;1.05561277;0.0;1.05561277;Центральный склад;2020-04-17;Шайба 20 Гл ГОСТ 11371-78;1109.781;1108.72538723;1.05561277;2019-12-08
2019-12-08;618;921180-1;Шайба 10 Гл ГОСТ 11371-78;0.0;0.16477858;0.0;0.16477858;Центральный склад;2020-04-17;Шайба 10 Гл ГОСТ 11371-78;57.648;57.48322142000001;0.16477858;2019-12-08
2019-12-08;632;921180-1;Гайка М6-6h.8.Гл ГОСТ ISO 4032-2014;0.0;0.26261586;0.0;0.26261586;Центральный склад;2020-04-17;Гайка М6-6h.8.Гл ГОСТ 5915-70;72.043;71.78038414000001;0.26261586;2019-12-08
2019-12-08;633;921180-1;Гайка М8-6h.8.Гл ГОСТ ISO 4032-2014;0.0;0.5715757;0.0;0.5715757;Центральный склад;2020-04-17;Гайка М8-6h.8.Гл ГОСТ 5915-70;119.693;119.1214243;0.5715757;2019-12-08
2019-12-08;630;921180-1;Гайка М20-6h.8.Гл ГОСТ ISO 4032-2014;0.0;2.9454171;0.0;2.9454171;Центральный склад;2020-04-17;Гайка М20-6h.8.ТД1 ГОСТ 5915-70;237.969;235.0235829;2.9454171;2019-12-08
2019-12-14;642;921181-1;Болт М6-6gх20.8.8.Гл ГОСТ Р ИСО 4014-2013;0.0;0.61530612;0.0;0.61530612;Центральный склад;2020-04-17;Болт М6-6gх20.8.8.Гл ГОСТ 7798-70;7.5871632700000005;6.971857150000001;0.61530612;2019-12-14
2019-12-14;636;921181-1;Шайба 30 Гл ГОСТ 11371-78;0.0;31.80123584;0.0;31.80123584;Центральный склад;2020-04-17;Шайба 30 ТД1 ГОСТ 11371-78;906.34964676;874.54841092;31.80123584;2019-12-14
2019-12-14;637;921181-1;Шайба 6 Гл ГОСТ 11371-78;0.0;0.09268795;0.0;0.09268795;Центральный склад;2020-04-17;Шайба 6 Гл ГОСТ 11371-78;80.60950669;80.51681874;0.09268795;2019-12-14
2019-12-14;638;921181-1;Шайба 8 Гл ГОСТ 11371-78;0.0;0.16683831;0.0;0.16683831;Центральный склад;2020-04-17;Шайба 8 Гл ГОСТ 11371-78;100.49831205;100.33147373999999;0.16683831;2019-12-14
2019-12-14;639;921181-1;Болт М10-6gх40.8.8.Гл ГОСТ Р ИСО 4014-2013;0.0;2.8377551;0.0;2.8377551;Центральный склад;2020-04-17;Болт М10-6gх40.8.8.Гл ГОСТ 7798-70;13.35146939;10.51371429;2.8377551;2019-12-14
2019-12-14;640;921181-1;Болт М20-6gх65.8.8.Гл ГОСТ Р ИСО 4014-2013;0.0;8.47167868;0.0;8.47167868;Центральный склад;2020-04-17;Болт М20-6gх65.8.8.Гл ГОСТ 7798-70;2210.81751184;2202.34583316;8.47167868;2019-12-14
2019-12-14;641;921181-1;Болт М30-6gх130.8.8.Гл ГОСТ Р ИСО 4014-2013;276.31822863;286.27600412;276.31822863;9.957775489999989;Центральный склад;2020-04-17;Болт М30-6gх130.8.8.Гл ГОСТ 7798-70;9.957775489999989;0.0;9.957775489999989;2019-12-14
2019-12-14;641;921181-1;Болт М30-6gх130.8.8.Гл ГОСТ Р ИСО 4014-2013;253.63822863000001;276.31822863;253.63822863000001;22.68;Центральный склад;2020-04-17;Болт М30-6gх130.8.8.ТД1 ГОСТ 7798-70;22.68;0.0;22.68;2019-12-14
2019-12-14;641;921181-1;Болт М30-6gх130.8.8.Гл ГОСТ Р ИСО 4014-2013;0.0;253.63822863000001;0.0;253.63822863000001;Центральный склад;2020-04-17;Болт М30-6gх130.8.8.ГЦ ГОСТ 7798-70;467.596;213.95777137;253.63822863000001;2019-12-14
