Дата запуска;0.0;1.0;2.0;3.0;4.0;5.0;6.0;7.0;8.0;9.0;10.0;11.0;12.0;13.0;14.0;15.0;16.0;17.0
Дата запуска;2020-03-12 00:00:00;2020-03-13 00:00:00;2020-03-14 00:00:00;2020-03-15 00:00:00;2020-03-16 00:00:00;2020-03-17 00:00:00;2020-03-18 00:00:00;2020-03-19 00:00:00;2020-03-20 00:00:00;2020-03-21 00:00:00;2020-03-22 00:00:00;2020-03-23 00:00:00;2020-03-24 00:00:00;2020-03-25 00:00:00;2020-03-26 00:00:00;2020-03-27 00:00:00;2020-03-28 00:00:00;2020-03-29 00:00:00
Номенклатура;;;;;;;;;;;;;;;;;;
Лист 16 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Лист 16 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;44.302;0.0;0.0;0.0;0.0;0.0;0.0;378.276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;2911.494999999998;2907.8019999999997;59.818;957.186;2654.33;5639.04;2044.928;5350.254;2262.05;1677.0819999999999;1278.08;0.0;1405.888;0.0;0.0;1038.244;0.0;402.155
Лист 20 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;0.0;302.494;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;615.276;0.0;0.0;0.0;80.384;315.008;0.0
Лист 20 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;224.146;0.0;742.463
Лист 24 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;235.007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Лист 25 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;2795.1700000000005;0.0;0.0;0.0;0.0;1757.0349999999999;572.259;0.0;0.0;0.0;0.0;0.0;0.0;1364.398;0.0;0.0;2533.882;0.0
Лист 25 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;131.558;131.314;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1949.14;0.0;3508.452;0.0;0.0;0.0;393.476;0.0;0.0
Лист 25 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;779.656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Лист 3 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;126.80000000000001;0.0;0.0;26.784;0.0;0.0;0.0;20.832;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4923.373;0.0
Лист 3 ГОСТ 19903-74 ст3 ГОСТ 380-2005;2.964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;965.620999999998;565.59;273.424;27.216;317.192;30.372999999999998;216.48999999999998;0.0;187.979;33.495;14.399999999999999;764.947;13628.433;1461.295
Лист 4 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;756.502;48.471;0.0
Лист 4 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;7754.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5650.829000000001;0.0;7149.282;0.0;0.0;2679.927;2324.204;392.26;0.0;34.132999999999996
Лист 4 ГОСТ 19903-74 ст3 ГОСТ 380-2005;3804.623;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Лист 5 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;172.506;0.0;0.0;79.629;9.651;95.951;0.0;0.0;0.0;3.279;0.0;0.0;0.0;20.93;0.0;0.0;0.0;0.0
Лист 5 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;2.512;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;160.182;0.0;0.0
Лист 5 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.144;0.0;0.0;0.0;0.0;14.719000000000001;14.486;0.0;0.0;0.0
Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;229.1040000000001;28.342;298.592;347.97;533.688;120.631;176.24;0.0;193.864;46.935;0.0;76.787;1414.946;134.35
Лист 6 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72.845;0.0;120.69;0.0;0.0;0.0;50.626;34.652;0.0
Лист 6 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.82;9.843;0.0;187.017;0.0;0.0;71.919;59.058;51.827;0.0;68.31700000000001
Лист 6 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.724;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;188.03099999999756;403.7
Лист 8 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;264.579;0.0
Лист 8 ГОСТ 19903-74 С345-3 ГОСТ 27772-2015;246.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;242.34;0.0;306.964;0.0;0.0;113.092;96.93599999999999;93.636;0.0;339.15
Лист ГЦ(Прокат 03) 1,5 Ц350 ГОСТ Р 52246-2016;46.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Лист ПВ 406 ТУ 36.26.11-5-89 ст3 ГОСТ 380-2005;0.0;0.0;1731.2769999999998;0.0;279.79;1127.712;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;279.79
Лист ромб 4 ГОСТ 8568-77 ст3 ГОСТ 380-2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.575000000000045
Табличка 63х80 12Х18Н10Т;5.48;0.776;0.0;0.5800000000000001;0.0;0.36;0.0;0.58;0.28;0.0;0.0;0.0;0.0;0.14;0.0;0.04;0.26;0.14
Труба 168х8 ГОСТ 10704-91 09Г2С-12 ГОСТ 19821-2014;1376.296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Труба 203х9 ГОСТ 8732-78 09Г2С-12 ГОСТ 19821-2014;698.2299999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Труба 219х10 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;125.986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Труба 219х10 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;2697.277;0.0;0.0;1700.919;0.0;0.0;0.0;0.0;987.8580000000001;0.0;1251.283;0.0;0.0;461.02;395.142;62.993;0.0;0.0
Труба 219х8 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;5384.896;0.0;0.0;1573.56;0.0;0.0;0.0;0.0;0.0;291.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Труба 219х9 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;2610.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;978.8100000000001;261.016;1239.826;0.0;0.0;456.778;391.524;65.256;0.0;0.0
Труба 245х9 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;1367.635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Труба 325х9 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;1280.458;0.0;0.0;0.0;0.0;0.0;0.0;0.0;872.858;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Труба 325х9 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;868.9700000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;927.41;0.0;2280.342;0.0;0.0;840.1120000000001;720.108;56.424;0.0;0.0
Труба 351х8 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;1597.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Труба 36х3 ГОСТ 10704-91 09Г2С-15 ГОСТ 19281-2014;285.267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Труба 51х3,5 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;101.505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Труба 530х9 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;185.019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Труба 530х9 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;801.749;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Труба 63,5х4 ГОСТ 8732-78 09Г2С-15 ГОСТ 19821-2014;1046.682;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Труба 73х6 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;14.769;0.0;0.0;0.0;0.0;45.021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Труба 73х6 ГОСТ 8732-78 09Г2С-15 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;89.988;0.0;0.0
Труба ДУ 20х26,8х2,8 ГОСТ 3262-75 ст3 ГОСТ 380-2005;8.471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Труба ДУ-Ц-Р 32х42,3х3,2 ГОСТ 3262-75 ст3 ГОСТ 380-2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.412;0.0;0.0
Труба профильная 120х120х4 ГОСТ 30245-94 09Г2С-15 ГОСТ 19281-2014;0.0;66.152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Труба профильная 140х140х8 ГОСТ 30245-2003 С345-6 ГОСТ 27772-2015;317.164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Труба профильная 180х140х6 ГОСТ 30245-94 ст3 ГОСТ 380-2005;116.48900000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Труба профильная 40х40х3 ГОСТ 30245-94 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.534;0.0;0.0
Труба профильная 80х80х4 ГОСТ 30245-94 09Г2С-12 ГОСТ 19281-2014;980.082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1872.871;0.0
Уголок 100х100х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;225.82200000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Уголок 100х100х10 ГОСТ 8509-86 С345-3 ГОСТ 27772-2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;754.68;0.0;1132.02
Уголок 100х100х10 ГОСТ 8509-86 Ст5сп ГОСТ 5781-82;250.791;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Уголок 100х100х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2040.955;0.0;0.0;9684.74;0.0
Уголок 100х100х7 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6299.384;0.0;5248.17;0.0;0.0;0.0;0.0;0.0;0.0
Уголок 100х100х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;5040.405000000002;6123.11;4900.864;4362.057;4900.864;0.0;3063.04;0.0;3369.344;0.0;0.0;0.0;0.0;0.0
Уголок 100х100х8 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;612.54;0.0;0.0
Уголок 100х100х8 ГОСТ 8509-86 С345-3 ГОСТ 27772-2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;830.868
Уголок 110х110х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;4363.804;1524.0140000000001;0.0;2979.0;0.0;2591.4;3409.2;0.0;0.0;1638.0;0.0;0.0;0.0;0.0;0.0;1323.518;0.0;0.0
Уголок 110х110х8 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1231.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Уголок 125х125х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;5878.6630000000005;0.0;6321.424;0.0;6321.424;0.0;3950.89;0.0;4345.979;5935.251;0.0;696.972;13014.56;0.0
Уголок 125х125х8 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12078.944000000001;0.0;15262.074;0.0;0.0;0.0;0.0;0.0;0.0
Уголок 125х125х8 ГОСТ 8509-86 С345-3 ГОСТ 27772-2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3391.572;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Уголок 140х140х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;2437.728;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Уголок 140х140х12 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1378.016;0.0;0.0
Уголок 140х140х9 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;9198.106;4076.1980000000003;0.0;0.0;120.497;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4876.228;0.0;0.0;9055.852;86.265
Уголок 140х140х9 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6966.04;0.0;12538.872;0.0;0.0;0.0;0.0;0.0;0.0
Уголок 140х140х9 ГОСТ 8509-86 345-09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;635.556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
