Дата потребности;Порядковый номер;Заказ-Партия;Номенклатура потребности;Потребность из файла;Потребность нач;Потребность кон;Списание потребности;Склад;Дата списания остат;Номенклатура Списания;Остатки нач;Остатки кон;Списание остатков;Дата учета
2020-03-03;5402;02316-1;Лист 5 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;156.062;0.0;156.062;Центральный склад;2020-03-11;Лист 5 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;311.153;155.091;156.062;2020-03-03
2020-03-03;5403;02316-1;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;15.926;0.0;15.926;Центральный склад;2020-03-11;Лист 12 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;5743.299999999998;5727.373999999998;15.926;2020-03-03
2020-03-03;5404;02316-1;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;23.784;0.0;23.784;Центральный склад;2020-03-11;Лист 6 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;220.68199999999987;196.89799999999988;23.784;2020-03-03
2020-03-03;5404;02316-1;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;Центральный склад;2020-03-11;Лист 6 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;1301.376;1301.376;0.0;2020-03-03
2020-03-03;5407;02316-1;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;60.57;0.0;60.57;Центральный склад;2020-03-11;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;3453.544;3392.9739999999997;60.57;2020-03-03
2020-03-03;5408;02316-1;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;38.348;0.0;38.348;Центральный склад;2020-03-11;Уголок 50х50х5 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;5837.141;5798.793;38.348;2020-03-03
2020-03-03;5408;02316-1;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;Центральный склад;2020-03-11;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;11830.26;11830.26;0.0;2020-03-03
2020-03-03;5409;02316-1;Уголок 75х75х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;4.944;0.0;4.944;Центральный склад;2020-03-11;Уголок 75х75х6 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;3555.24;3550.296;4.944;2020-03-03
2020-03-03;5410;02316-1;Уголок 100х100х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;134.06;0.0;134.06;Центральный склад;2020-03-11;Уголок 100х100х10 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;164.28099999999995;30.220999999999947;134.06;2020-03-03
2020-03-03;5412;02316-1;Шпилька по чертежу ШКМ-1 М12х100.40Х.бп ШКМ-01-КМД;0.0;3.56;0.0;3.56;Центральный склад;2020-03-11;Шпилька по чертежу ШКМ-1 М12х100.40Х.бп ШКМ-01-КМД;136.17;132.60999999999999;3.56;2020-03-03
2020-03-03;5418;02318-1;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.0;0.176;0.0;0.176;Центральный склад;2020-03-11;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;95.02599999999998;94.84999999999998;0.176;2020-03-03
2020-03-03;5421;02318-1;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;132.56;0.0;132.56;Центральный склад;2020-03-11;Лист 6 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;196.89799999999988;64.33799999999988;132.56;2020-03-03
2020-03-03;5421;02318-1;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;Центральный склад;2020-03-11;Лист 6 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;1301.376;1301.376;0.0;2020-03-03
2020-03-03;5543;02334-1;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.0;0.308;0.0;0.308;Центральный склад;2020-03-11;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;94.84999999999998;94.54199999999997;0.308;2020-03-03
2020-03-03;2377;921849-1;Лист 25 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;148.59500000000023;271.295;148.59500000000023;122.69999999999979;Центральный склад;2020-03-11;Лист 25 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;122.69999999999979;0.0;122.69999999999979;2020-03-03
2020-03-03;2341;921846-1;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.0;0.11;0.0;0.11;Центральный склад;2020-03-11;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;94.54199999999997;94.43199999999997;0.11;2020-03-03
2020-03-03;2345;921846-1;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;45.69;0.0;45.69;Центральный склад;2020-03-11;Лист 12 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;5727.373999999998;5681.683999999998;45.69;2020-03-03
2020-03-03;2358;921846-1;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;90.56;0.0;90.56;Центральный склад;2020-03-11;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;3392.9739999999997;3302.4139999999998;90.56;2020-03-03
2020-03-03;2368;921846-1;Уголок 35х35х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;28.145;0.0;28.145;Центральный склад;2020-03-11;Уголок 35х35х4 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;2953.768;2925.623;28.145;2020-03-03
2020-03-03;2372;921846-1;Круг 14 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19821-2014;0.0;1.375;0.0;1.375;Центральный склад;2020-03-11;Круг 14 ГОСТ 2590-2006 09Г2С-15 ГОСТ 19821-2014;254.0;252.625;1.375;2020-03-03
2020-03-03;5482;02326-1;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;7.048;0.0;7.048;Центральный склад;2020-03-11;Лист 8 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;1381.8620000000003;1374.8140000000003;7.048;2020-03-03
2020-03-03;5482;02326-1;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;Центральный склад;2020-03-11;Лист 8 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;2228.149;2228.149;0.0;2020-03-03
2020-03-03;5483;02326-1;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;36.187;0.0;36.187;Поступления;2020-02-25;Лист 20 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;8104.352000000001;8068.165000000001;36.187;2020-03-03
2020-03-03;5489;02326-1;Уголок 100х100х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;225.82200000000006;256.043;225.82200000000006;30.220999999999947;Центральный склад;2020-03-11;Уголок 100х100х10 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;30.220999999999947;0.0;30.220999999999947;2020-03-03
2020-03-03;5491;02326-1;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;217.222;0.0;217.222;Поступления;2020-02-17;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;1185.8989999999988;968.6769999999988;217.222;2020-03-03
2020-03-03;5496;02328-1;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;293.472;0.0;293.472;Центральный склад;2020-03-11;Лист 8 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;1374.8140000000003;1081.3420000000003;293.472;2020-03-03
2020-03-03;5496;02328-1;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;Центральный склад;2020-03-11;Лист 8 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;2228.149;2228.149;0.0;2020-03-03
2020-03-06;5431;02319-1;Шайба 20 Гл ГОСТ 11371-78;0.0;0.136;0.0;0.136;Центральный склад;2020-03-11;Шайба 20 Гл ГОСТ 11371-78;361.606;361.46999999999997;0.136;2020-03-06
2020-03-04;809;922002-3;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.0;0.374;0.0;0.374;Центральный склад;2020-03-11;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;94.43199999999997;94.05799999999998;0.374;2020-03-04
2020-03-04;811;922002-3;Лист 8 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;0.0;571.055;0.0;571.055;Центральный склад;2020-03-11;Лист 8 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;1081.3420000000003;510.2870000000004;571.055;2020-03-04
2020-03-04;5448;02321-1;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;470.977;0.0;470.977;Поступления;2020-02-25;Лист 20 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;8068.165000000001;7597.188000000001;470.977;2020-03-04
2020-03-07;5554;02335-1;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;211.89899999999966;722.186;211.89899999999966;510.2870000000004;Центральный склад;2020-03-11;Лист 8 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;510.2870000000004;0.0;510.2870000000004;2020-03-07
2020-03-07;5554;02335-1;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;211.89899999999966;0.0;211.89899999999966;Центральный склад;2020-03-11;Лист 8 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;2228.149;2016.2500000000002;211.89899999999966;2020-03-07
2020-03-07;5555;02335-1;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;1082.734;0.0;1082.734;Поступления;2020-02-25;Лист 20 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;7597.188000000001;6514.4540000000015;1082.734;2020-03-07
2020-03-07;5556;02335-1;Шайба 20 Гл ГОСТ 11371-78;0.0;0.238;0.0;0.238;Центральный склад;2020-03-11;Шайба 20 Гл ГОСТ 11371-78;361.46999999999997;361.23199999999997;0.238;2020-03-07
2020-03-05;5252;02370-1;Лист 5 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;2.645;0.0;2.645;Центральный склад;2020-03-11;Лист 5 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;155.091;152.446;2.645;2020-03-05
2020-03-03;4834;02168-1;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;379.312;0.0;379.312;Центральный склад;2020-03-11;Лист 12 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;5681.683999999998;5302.3719999999985;379.312;2020-03-03
2020-03-05;4859;02172-1;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;858.624;0.0;858.624;Центральный склад;2020-03-11;Лист 12 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;5302.3719999999985;4443.747999999999;858.624;2020-03-05
2020-03-05;5248;02368-1;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;12.363;0.0;12.363;Центральный склад;2020-03-11;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;32351.629;32339.266;12.363;2020-03-05
2020-03-06;5029;02258-1;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;279.312;0.0;279.312;Центральный склад;2020-03-11;Лист 12 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;4443.747999999999;4164.435999999999;279.312;2020-03-06
2020-03-05;5249;02369-1;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;5.469;0.0;5.469;Центральный склад;2020-03-11;Лист 4 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;16093.802000000001;16088.333000000002;5.469;2020-03-05
2020-03-05;5250;02369-1;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;7.848;0.0;7.848;Центральный склад;2020-03-11;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;32339.266;32331.417999999998;7.848;2020-03-05
2020-03-05;5251;02369-1;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;13.013;0.0;13.013;Центральный склад;2020-03-11;Уголок 50х50х5 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;5798.793;5785.78;13.013;2020-03-05
2020-03-05;5251;02369-1;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;Центральный склад;2020-03-11;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;11830.26;11830.26;0.0;2020-03-05
2020-03-02;2433;922012-1;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;4179.222;0.0;4179.222;Поступления;2020-02-25;Лист 20 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;6514.4540000000015;2335.232000000002;4179.222;2020-03-02
2020-03-03;4635;921847-1;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;739.08;0.0;739.08;Поступления;2020-02-25;Лист 20 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;2335.232000000002;1596.1520000000019;739.08;2020-03-03
2020-03-06;4718;02152-1;Уголок 110х110х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;280.8;0.0;280.8;Центральный склад;2020-03-11;Уголок 110х110х8 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;3886.196;3605.3959999999997;280.8;2020-03-06
2020-03-06;4723;02152-1;Уголок 140х140х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;1110.353;0.0;1110.353;Центральный склад;2020-03-11;Уголок 140х140х10 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;17437.591;16327.238000000001;1110.353;2020-03-06
2020-03-06;4768;02159-1;Уголок 110х110х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1637.1040000000003;5242.5;1637.1040000000003;3605.3959999999997;Центральный склад;2020-03-11;Уголок 110х110х8 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;3605.3959999999997;0.0;3605.3959999999997;2020-03-06
2020-03-06;4772;02159-1;Уголок 140х140х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;2109.671;0.0;2109.671;Центральный склад;2020-03-11;Уголок 140х140х10 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;16327.238000000001;14217.567000000001;2109.671;2020-03-06
2020-03-06;4773;02159-1;Уголок 180х180х11 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;408.64;0.0;408.64;Центральный склад;2020-03-11;Уголок 180х180х11 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;3171.672;2763.032;408.64;2020-03-06
2020-03-06;5910;02400-1;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;11.072;0.0;11.072;Центральный склад;2020-03-11;Лист 6 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;64.33799999999988;53.26599999999988;11.072;2020-03-06
2020-03-06;5910;02400-1;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;Центральный склад;2020-03-11;Лист 6 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;1301.376;1301.376;0.0;2020-03-06
2020-03-06;5918;02400-1;Уголок 140х140х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;2220.706;0.0;2220.706;Центральный склад;2020-03-11;Уголок 140х140х10 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;14217.567000000001;11996.861;2220.706;2020-03-06
2020-03-06;5494;02327-1;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;109.481;0.0;109.481;Поступления;2020-02-25;Лист 20 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;1596.1520000000019;1486.6710000000019;109.481;2020-03-06
2020-03-06;5495;02327-1;Шайба 20 Гл ГОСТ 11371-78;0.0;0.017;0.0;0.017;Центральный склад;2020-03-11;Шайба 20 Гл ГОСТ 11371-78;361.23199999999997;361.215;0.017;2020-03-06
2020-03-06;5607;02342-1;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;293.472;0.0;293.472;Центральный склад;2020-03-11;Лист 8 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;2016.2500000000002;1722.7780000000002;293.472;2020-03-06
2020-03-07;1064;921931-2;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;3027.296;0.0;3027.296;Центральный склад;2020-03-11;Уголок 50х50х5 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;5785.78;2758.484;3027.296;2020-03-07
2020-03-07;1064;921931-2;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;Центральный склад;2020-03-11;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;11830.26;11830.26;0.0;2020-03-07
2020-03-07;1066;921931-2;Уголок 100х100х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;343.032;0.0;343.032;Центральный склад;2020-03-11;Уголок 100х100х8 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;9702.0;9358.968;343.032;2020-03-07
2020-03-07;1066;921931-2;Уголок 100х100х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;Центральный склад;2020-03-11;Уголок 100х100х8 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;12642.0;12642.0;0.0;2020-03-07
2020-03-07;1070;921931-2;Швеллер 12 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;0.0;72.112;0.0;72.112;Центральный склад;2020-03-11;Швеллер 12 П ГОСТ 8240-89 С345-6 ГОСТ 27772-2015;715.8550000000001;643.7430000000002;72.112;2020-03-07
2020-03-07;1070;921931-2;Швеллер 12 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;Центральный склад;2020-03-11;Швеллер 12 П ГОСТ 8240-89 09Г2С-15 ГОСТ 19281-2014;748.8;748.8;0.0;2020-03-07
2020-03-05;2308;921845-1;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;31.956;0.0;31.956;Центральный склад;2020-03-11;Лист 8 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;1722.7780000000002;1690.8220000000003;31.956;2020-03-05
2020-03-05;2309;921845-1;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;26.549;0.0;26.549;Поступления;2020-02-25;Лист 20 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;1486.6710000000019;1460.122000000002;26.549;2020-03-05
2020-03-05;2310;921845-1;Лист 5 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;87.827;240.273;87.827;152.446;Центральный склад;2020-03-11;Лист 5 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;152.446;0.0;152.446;2020-03-05
2020-03-05;2311;921845-1;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;27.414;0.0;27.414;Центральный склад;2020-03-11;Лист 12 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;4164.435999999999;4137.021999999999;27.414;2020-03-05
2020-03-05;2313;921845-1;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;15.405;0.0;15.405;Центральный склад;2020-03-11;Лист 6 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;53.26599999999988;37.860999999999876;15.405;2020-03-05
2020-03-05;2313;921845-1;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;Центральный склад;2020-03-11;Лист 6 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;1301.376;1301.376;0.0;2020-03-05
2020-03-05;2327;921845-1;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;110.619;0.0;110.619;Поступления;2020-02-14;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;9134.286999999998;9023.667999999998;110.619;2020-03-05
2020-03-05;2333;921845-1;Уголок 35х35х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;16.887;0.0;16.887;Центральный склад;2020-03-11;Уголок 35х35х4 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;2925.623;2908.736;16.887;2020-03-05
2020-03-05;2334;921845-1;Уголок 140х140х12 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;192.64800000000002;231.024;192.64800000000002;38.375999999999976;Центральный склад;2020-03-11;Уголок 140х140х12 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;38.375999999999976;0.0;38.375999999999976;2020-03-05
2020-03-05;2334;921845-1;Уголок 140х140х12 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;192.64800000000002;0.0;192.64800000000002;Поступления;2020-02-21;Уголок 140х140х12 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1500.0;1307.3519999999999;192.64800000000002;2020-03-05
2020-03-05;2337;921845-1;Шайба 16 Гл ГОСТ 11371-78;0.0;0.678;0.0;0.678;Центральный склад;2020-03-11;Шайба 10 Гл ГОСТ 11371-78;57.188;56.510000000000005;0.678;2020-03-05
2020-03-05;2337;921845-1;Шайба 16 Гл ГОСТ 11371-78;0.0;0.0;0.0;0.0;Центральный склад;2020-03-11;Шайба 16 Гл DIN 434;0.314;0.314;0.0;2020-03-05
2020-03-05;2337;921845-1;Шайба 16 Гл ГОСТ 11371-78;0.0;0.0;0.0;0.0;Центральный склад;2020-03-11;Шайба 16 ГЦ ГОСТ 11371-78;765.701;765.701;0.0;2020-03-05
2020-03-05;2337;921845-1;Шайба 16 Гл ГОСТ 11371-78;0.0;0.0;0.0;0.0;Центральный склад;2020-03-11;Шайба 16 ГЦ ГОСТ 6402-70;145.996;145.996;0.0;2020-03-05
2020-03-05;2337;921845-1;Шайба 16 Гл ГОСТ 11371-78;0.0;0.0;0.0;0.0;Центральный склад;2020-03-11;Шайба 16 ТД1 ГОСТ 11371-78;308.784;308.784;0.0;2020-03-05
2020-03-05;2337;921845-1;Шайба 16 Гл ГОСТ 11371-78;0.0;0.0;0.0;0.0;Центральный склад;2020-03-11;Шайба 16 ТД1 ГОСТ 6402-70;229.85;229.85;0.0;2020-03-05
2020-03-05;2337;921845-1;Шайба 16 Гл ГОСТ 11371-78;0.0;0.0;0.0;0.0;Центральный склад;2020-03-11;Шайба 16 ТД4 ГОСТ 11371-78;0.776;0.776;0.0;2020-03-05
2020-03-05;2337;921845-1;Шайба 16 Гл ГОСТ 11371-78;0.0;0.0;0.0;0.0;Центральный склад;2020-03-11;Шайба 16 ТД4 ГОСТ 6402-70;0.13;0.13;0.0;2020-03-05
2020-03-05;2338;921845-1;Шайба 20 Гл ГОСТ 11371-78;0.0;0.051;0.0;0.051;Центральный склад;2020-03-11;Шайба 20 Гл ГОСТ 11371-78;361.215;361.164;0.051;2020-03-05
2020-03-09;933;922004-3;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.0;0.22;0.0;0.22;Центральный склад;2020-03-11;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;94.05799999999998;93.83799999999998;0.22;2020-03-09
2020-03-09;934;922004-3;Лист 20 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;0.0;810.23;0.0;810.23;Поступления;2020-02-25;Лист 20 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;1460.122000000002;649.8920000000019;810.23;2020-03-09
2020-03-09;936;922004-3;Лист 8 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;0.0;876.144;0.0;876.144;Центральный склад;2020-03-11;Лист 8 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;1690.8220000000003;814.6780000000003;876.144;2020-03-09
2020-03-05;5217;02272-1;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;97.704;0.0;97.704;Поступления;2020-02-25;Лист 20 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;649.8920000000019;552.1880000000019;97.704;2020-03-05
2020-03-05;5219;02272-1;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;69.053;0.0;69.053;Центральный склад;2020-03-11;Лист 12 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;4137.021999999999;4067.968999999999;69.053;2020-03-05
2020-03-05;5220;02272-1;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;0.076;0.0;0.076;Центральный склад;2020-03-11;Лист 6 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;37.860999999999876;37.784999999999876;0.076;2020-03-05
2020-03-05;5220;02272-1;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;Центральный склад;2020-03-11;Лист 6 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;1301.376;1301.376;0.0;2020-03-05
2020-03-05;5234;02272-1;Уголок 50х50х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;0.0;7.049;0.0;7.049;Центральный склад;2020-03-11;Уголок 50х50х4 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;841.8;834.751;7.049;2020-03-05
2020-03-05;5247;02272-1;Шпилька по чертежу М42х272.09Г2С-15.бп 3.407.9-146.3-01КМД;0.0;23.664;0.0;23.664;Центральный склад;2020-03-11;Шпилька по чертежу М42х272.09Г2С-4.бп 3.407.9-146.3-01КМД;641.886;618.222;23.664;2020-03-05
2020-03-14;4744;02154-1;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;13.827;0.0;13.827;Центральный склад;2020-03-11;Лист 6 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;37.784999999999876;23.957999999999878;13.827;2020-03-14
2020-03-14;4744;02154-1;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;Центральный склад;2020-03-11;Лист 6 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;1301.376;1301.376;0.0;2020-03-14
2020-03-08;2253;921607-1;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.0;0.088;0.0;0.088;Центральный склад;2020-03-11;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;93.83799999999998;93.74999999999999;0.088;2020-03-08
